id,surname,forename,birthYear,deathYear,note,pageRefs,fullName
"ansorge_p_769","Tretbar","Charles F.","1832","1909","Künstlerischer Leiter der New Yorker Steinway-Hall und auch als Verleger tätig. Legendär seine Begrüßung Paderewskis bei dessen Ankunft in Amerika im November 1891: „You have had brilliant successes in London and Paris, but let me tell you, Mr. Paderewski, you need not expect anything like that here in America ... We are not easily pleased here.“ (Zit. nach: David Taylor. Paderewski’s Piano. When Polish pianist Ignace Paderewski toured America, he became a celebrity – and boosted Steinway, in: Smithsonian magazine. March 1999)","659","Charles F. Tretbar"
"ansorge_p_770","Triepel","Susanne","1869","1953","Dt. Sängerin, studierte bei Amalie Joachim, Bl. Corelli und Etelka Gerstner in Berlin, bis 1912 Karriere als Konzertsängerin, später als Pädagogin in Berlin. Seit 1899 verh. mit dem Kulturhistoriker →Max Dessoir.","30; 133; 160; 341; 674","Susanne Triepel"
"ansorge_p_771","Triesch","Irene","1877","1964","Österr. Schauspielerin, heiratete 1904 den schottischen Pianisten →Frederic Lamond, einen Schüler Bülows und Liszts.","395; 432; 462; ","Irene Triesch"
"ansorge_p_772","Tua","Maddalena Maria Teresina","1867","1956","Italienische Geigerin, Schülerin von Lambert Joseph Massart am Pariser Conservatoire. (Zu den Mystifikationen um Vornamen sowie Geburts-und Sterbedatum vgl. http://www.sophie-drinker-institut.de/cms/index.php?page=tua-teresina, zuletzt besucht am 20.08.2015.) „Daß ihr oftmals etwas Technisches misslingt, dafür ist der Grund weniger im Nichtkönnen als grade in dem Reichthum ihrer Begabung zu suchen. Die Wärme und Lebhaftigkeit ihres Naturells reißen sie zu tollkühnen Wagnissen hin, daß, trotz der bereits sehr hohen Entwicklung ihrer Technik, häufig Vollendetes neben Unfertigem zu stehn kommen muß“ (Signale XL (1882), S. 1044). Ansorge spielte gemeinsam mit der jugendlichen Virtuosin von 1882 bis 1884 vier Konzerte. Sie gab 1887 ihr Amerika-Debüt und bereiste 1895/96 auch Russland (z. T. gemeinsam mit dem jungen Sergei Rachmaninoff). 1889 heiratete sie in erster Ehe den Musikkritiker Graf Ippolito Franchi-Verney della Valetta (1848–1911), nach dessen Tod 1913 Graf Emilio Quadrio de Maria Pontaschielli (1858–1933) und begab sich 1940 in ein Kloster.","68; 72","Maddalena Maria Teresina Tua"
"ansorge_p_773","Türk-Rohn","Baronin Olga von","","1940","Österr. Sängerin (Sopran), tätig an der Oper von Graz, nach ihrer Heirat wirkte sie als Liedsängerin und Gesangspädagogin.","130; 423; 461; 537; 540; ; 575; 608; 632; 674","Baronin Olga von Türk-Rohn"
"ansorge_p_774","Ulanowsky","Max A.","","","In der heutigen Ukraine geborener kgl. rumän. Kammersänger (Bariton), der zunächst an der Prager Oper tätig war, bevor er nach Wien kam. Schüler von Joseph Gänsbacher (1829–1911) in Wien heiratete er 1906 die Sängerin Lili Glaubauf, mit der er einen Sohn, den Pianisten und Begleiter Lotte Lehmanns Paul U. (1908–1968) hatte. U. verband offenbar eine kleine Stimme mit großer Musikalität, und sein Verständnis für den Belcanto war im Unterricht stets gekoppelt mit umfangreichen theoretischen Ausführungen.","126; 128; 401; ; 495; 555; ; 567; 569; ; 574; 581; ; ; 617; 619; ; 631; 634","Max A. Ulanowsky"
"ansorge_p_775","Umlauft","Paul","1853","1934","Dt. Komponist, Dirigent und Musikkritiker.","69; 71; 107","Paul Umlauft"
"ansorge_p_776","Urack","Otto","1884","1963","Dt. Cellist und Komponist.","135","Otto Urack"
"ansorge_p_777","Urban","Josef","1872","1933","Österr. Architekt und Bühnenbildner, Mitglied im Hagenbund und Schwager von Heinrich Lefler. Architekt der Villa von Carl Redlich in Wien Döbling aus dem Jahr 1908. Bereits 1911 übersiedelte Urban in die USA, wurde künstlerischer Leiter des Boston Opera House und später der Metropolitan Opera in New York.","399; 510; 514; 527","Josef Urban"
"ansorge_p_778","Vancsa","Max","1866","1947","Österr. Historiker, war von 1911–1922 Direktor des von ihm gegründeten Niederösterreichischen Landesarchivs, betätigte sich auch als Musik-und Theaterkritiker.","16; 131; 396; 398; 400; 406; 409; 411; 415; 465; ; ; ; 492; 520; 553; 561","Max Vancsa"
"ansorge_p_779","Veen","Josef van","","","Holländ. Geiger, bildete gemeinsam mit dem Cellisten →Jacques van Lier und dem Pianisten →Coenraad Valentijn Bos (1875–1955) von 1900–1907 das „Holandsche Trio“ und mit →van Lier, →Willem Feltzer und →Johan Ruinen das →„Holländische Streichquartett“, das Ansorges Werke mehrmals spielte.","130; 133; 555; ; 603; 627; 629; 636; ; 644","Josef van Veen"
"ansorge_p_780","Vianna da Motta","José","1868","1948","Port. Pianist und Komponist, studierte bei Liszt und Bülow, seine Korrespondenz mit Bülow wurde veröffentlicht. („Ecce homo, so war er, nun beurteilt ihn“. Hans von Bülow in den Aufzeichnungen und Schriften José Vianna da Mottas sowie seiner Korrespondenz mit Marie von Bülow [Taschenbücher zur Musikwissenschaft, 155]. Wilhelmshaven: Noetzel 2007).","42","José Vianna da Motta"
"ansorge_p_781","Vidal","Paul-Antonin","1863","1931","Franz. Komponist, Dirigent und Lehrer.","150","Paul-Antonin Vidal"
"ansorge_p_782","Viotta","Henricus Anastasius","1848","1933","Holländ. Jurist, Komponist und Dirigent; 1903 Gründer und Leiter des Residenz Orchesters (Residentie Orkest) Den Haag.","165","Henricus Anastasius Viotta"
"ansorge_p_783","Vitali","Tomaso Antonio","1663","1745","Ital. Geiger und Komponist.","47; 66","Tomaso Antonio Vitali"
"ansorge_p_784","Vogel","Jaroslav","1894","1970","Tschech. Dirigent und Komponist, Schüler von →Novák und d’Indy, war 1923– 1927 in Prag tätig; davor Dirigent und danach Opernchef in Ostrava.","211","Jaroslav Vogel"
"ansorge_p_785","Volbach","Fritz","1861","1940","Dt. Organist, Dirigent, Komponist und Musikwissenschaftler, lehrte ab 1918 an der Universität Münster und war bis 1925 auch Musikdirektor ebendort.","212","Fritz Volbach"
"ansorge_p_786","Vollerthun","Georg","1876","1945","Dt. Komponist, wurde 1933 Professor für das deutsche Lied in Berlin.","161; 176","Georg Vollerthun"
"ansorge_p_787","Vollhardt","Emil Reinhard","1858","1926","Dt. Kantor und Komponist, seit 1886 in Zwickau. Er verfasste 1899 eine „Geschichte der Cantoren und Organisten von den Städten Sachsens“.","71","Emil Reinhard Vollhardt"
"ansorge_p_788","Volmoeller","Karl","1878","1948","Dt. Archäologe, Schriftsteller und Pionier des Films, der zur Zeit der Jahrhundertwende in den Zeitschriften PAN, Simplicissimus und den blättern für die kunst Gedichte veröffentlichte. Reiste gemeinsam mit Max Dauthendey, war befreundet mit →Dehmel und vielen Größen seiner Zeit.","429; 465; 603","Karl Volmoeller"
"ansorge_p_789","Vrieslander","Otto","1880","1940","Dt. Komponist und Musikwissenschaftler, Schüler Heinrich Schenkers.","128; 323; 335; 414; 422; 592","Otto Vrieslander"
"ansorge_p_790","Wahle","Julius","1861","1940","Österr. Literaturwissenschaftler, der in seiner Geburtsstadt Wien neben klassischer und deutscher Philologie, Literaturgeschichte, Anglistik und Philosophie auch Kontrapunkt und Harmonielehre bei Anton Bruckner studierte und als Archivar am Goethe-und Schiller-Archiv Weimar tätig war, Schriftführer des Allgemeinen Richard-Wagner-Vereins.","293","Julius Wahle"
"ansorge_p_791","Walden","Herwarth","1878","1941","Dt. Schriftsteller, Verleger, Galerist, Musiker und Komponist, Schüler von Conrad Ansorge. Gründete in Berlin den „Verein für Kunst“, der sich möglicherweise am Wiener Ansorge-Verein orientiert hat und Schriftsteller wie Heinrich und Thomas Mann, Frank Wedekind, Alfred Döblin und Else Laske-Schüler als Mitglieder führte. Walden gab mit Döblin von 1910 bis 1932 die Zeitschrift Der Sturm heraus und führte die Galerie Der Sturm, die bis in die Zwanzigerjahre ein Zentrum der Avantgarde war.","50; 52; 330; 332; 341; 363; 685","Herwarth Walden"
"ansorge_p_792","Wallaschek","Richard","1860","1917","Österr. Musikforscher, Mitbegründer der Vergleichenden Musikwissenschaft, die sich mit Musikpsychologie und Wahrnehmungsformen akustischer Ereignisse beschäftigt.","520","Richard Wallaschek"
"ansorge_p_793","Wallborg-Ohm","Hedwig","","","Dt. Sängerin und Gesangspädagogin. (Eintrag im „Amtlichen Adressbuch der Stadt Jena 1927/28“, S. 160)","148","Hedwig Wallborg-Ohm"
"ansorge_p_794","Walsh","Blanche","1873","1915","US-amerik. Schauspielerin, Tochter eines Tammany-Politikers.","88","Blanche Walsh"
"ansorge_p_795","Walter","Bruno","1876","1962","Dt. Dirigent, Pianist und Komponist, der als Assistent von Gustav Mahler in Hamburg und Wien mit der Neuesten Musik bekannt wurde und hinkünftig unerschütterlich für deren Werke eintrat, auch als er in die USA emigrieren musste, wo er sich noch einmal für eine junge Generation von Musikern einsetzte. W. wurde zu einem der einflussreichsten Dirigenten des 20. Jhds., sein Nachlass wird in der Bibliothek der Wiener Universität für Musik aufbewahrt.","162; 391; 439; 585; 613","Bruno Walter"
"ansorge_p_796","Walter","Georg A.","","1952","Dt.-amerik. Sänger (Tenor), begann seine Laufbahn als Konzertsänger um 1900 in Berlin und wurde als Bach-und Händel-Spezialist weithin geschätzt. Dietrich Fischer-Dieskau zählte zu seinen Schülern an der Berliner Hochschule für Musik.","157; 161; ; 478; 486; ; 550; 675","Georg A. Walter"
"ansorge_p_797","Wassermann","Jakob","1873","1934","Dt. Schriftsteller und Journalist, der durch Vermittlung Ernst von Wolzogens in der Redaktion des Simplicissimus unterkam, mit den jungen Wiener Dichtern bekannt wurde und bis zu seinem Tode zu einem der meistgelesenen deutschen Autoren avancierte.","416; 429; 649","Jakob Wassermann"
"ansorge_p_798","Wauer","William","1866","1962","Dt. Bildhauer, Journalist, Verleger und Regisseur, Mitglied der Künstlergruppe Der Sturm in Berlin. Er inszenierte Herwarth Waldens „Die vier Toten der Fiametta“ am Kleinen Theater Unter den Linden 1911, wurde führend in der frühen Filmentwicklung, später von den Nationalsozialisten zur Entarteten Kunst gezählt, konnte daher erst nach dem II. Weltkrieg wieder im Kunstbetrieb tätig sein.","363","William Wauer"
"ansorge_p_799","Webern","Anton von","1883","1945","Österr. Musikwissenschaftler, Dirigent und Komponist. Als Meisterschüler Schönbergs ist er einer der drei Hauptvertreter der Wiener Schule. Seine bis zur Askese entschlackte Kunstmusik hat die Musikgeschichte des 20. Jhds. wie kaum eine andere durchdrungen und beeinflusst. 1904 war er reges Mitglied im Ansorge-Verein.","19; 241; 274; ; 397; 410; ; 443; 602; 626; 628; 632","Anton von Webern"
"ansorge_p_800","Weeke","Helga Marie","1876","1930","Dän. Sängerin (Mezzo-Sopran). Von 1898 bis zu seinem frühen Tod mit dem norweg. Dichter Sigbjørn Obstfelder (1866–1900) verheiratet.","197","Helga Marie Weeke"
"ansorge_p_801","Wegelin","Albert/Alfred","","1888","Ehemann von →Sophie W, Vater von →Margarethe Ansorge. Albert (auch Alfred) Wegelin war 1869 als Gesellschafter in das Maschinenbauunternehmen Hübner in Halle eingetreten, das bis zur Enteignung in der DDR florierte. Margarethe war die zweite von drei Töchtern, ihre Schwester Claire heiratete →Evans Crompton in Weimar. Von der jüngeren Schwester Hanni wird in den Briefen →Ansorges und →Rudolf Steiners berichtet, sie verlobte sich 1898 (Brief A 121). Die Verlobungsanzeige vom 24. August 1890 (M. eheliche „Herrn Conrad Ansorge aus New York“) und die Menükarte des Hochzeitsmahls von Margarethe und Conrad am 14. Juli 1891 hat sich im Nachlass in Berlin erhalten.","; 270","Albert/Alfred Wegelin"
"ansorge_p_802","Wegelin","Adolph","1810","1888","Dt. Hofmaler, Mitglied der Düsseldorfer Malerschule, lebte vorwiegend in Rom.","269","Adolph Wegelin"
"ansorge_p_803","Wegelin","Sophie, Ehefrau von","","","","; 270","Sophie, Ehefrau von Wegelin"
"ansorge_p_804","Wehner","Edith Grecht","","","Konzertsängerin in London, Assistentin von Raimund von Zur Mühlen, „ist eine reizvolle, durchgeistigte Erscheinung. Sie kann sehr viel, und beim Singen spricht ein fast feierlicher Ernst aus ihrem Gesicht, […] verfügt sie wohl über die vollkommenste Technik und kann mit ihrer nicht starken Stimme daher alles machen, was sie will.“ (Monika Hunnius. Mein Weg zur Kunst. Heilbronn: Eugen Salzer 1924, siehe dazu http://gutenberg.spiegel.de/ buch/4367/4 , zuletzt besucht am 20.08.2015)","323; 326; 475; 477; 480; 482; ; 587","Edith Grecht Wehner"
"ansorge_p_805","Wehner","Max","1877","","Dt.? Naturwissenschaftler, Dissertation über „Die Bedeutung des Experimentes für den Unterricht in der Chemie“ (=Sammlung naturwissenschaftlich-pädagogischer Abhandlungen; 2,1) Leipzig: Teubner 1905.","461","Max Wehner"
"ansorge_p_806","Weidemann","Friedrich","1871","1919","Dt. Sänger (Bariton), Ausbildung in Norddeutschland und Berlin, erste Engagements in Essen, Hamburg und Riga, bevor er ab 1903 an die Wiener Hofoper von Mahler engagiert wurde. Dieser schätzte ihn sehr, Weidemann sang die Uraufführung einiger Wunderhorn- und Kindertotenlieder 1905.","534; 549; 551","Friedrich Weidemann"
"ansorge_p_807","Weigand","Wilhelm","1862","1949","Dt. Schriftsteller und Kunsthistoriker, Herausgeber der Süddeutschen Monatshefte.","389; 416; 428","Wilhelm Weigand"
"ansorge_p_808","Weigert","August","1877","1953","Dt. Schauspieler und Regisseur.","477; 485","August Weigert"
"ansorge_p_809","Weigl","Karl","1881","1949","Österr. Komponist und Musikwissenschaftler, Schüler von Robert Fuchs am Konservatorium in Wien, studierte bei →Zemlinsky und →Guido Adler. Seit 1918 Theorielehrer am Neuen Konservatorium in Wien. Mit der Sängerin →Elsa Pazeller von 1910–1913 verh., ihre gemeinsame Tochter hieß Maria.","128; 162; 391; 410; 421; 423; 432; 439; 585; 623; 651; 674","Karl Weigl"
"ansorge_p_810","Weingarter","Felix Edler von Münzberg","1863","1942","Österr. Komponist und Dirigent, Nachfolger Mahlers an der Wr. Hofoper.","42; 97; 113; 120; 134; 140; 176; 311; 457","Felix Edler von Münzberg Weingarter"
"ansorge_p_811","Weinwurm","Rudolf","1835","1911","Österr. Chorleiter (Wiener Singakademie, Wiener Männergesangsverein) und Komponist.","81","Rudolf Weinwurm"
"ansorge_p_812","Weißheimer","Wendelin","1838","1910","Dt. Komponist, Kapellmeister und Musikschriftsteller, Schüler des Leipziger Konservatoriums, Kompositionsschüler von Franz Liszt. Theaterkapellmeister in Mainz und Gesangspädagoge in Straßburg.","42","Wendelin Weißheimer"
"ansorge_p_813","Wendel","Ernst","1876","1938","Dt. Geiger und Dirigent. Von 1909–1935 Generalmusikdirektor des Bremer Philharmonischen Staatsorchesters, unterhielt gute Beziehungen zur Stadt Königsberg.","207","Ernst Wendel"
"ansorge_p_814","Wenig","Grete","","","Ab 1906 Ehefrau von Paul Stefan.","649","Grete Wenig"
"ansorge_p_815","Werndorf","Etta","1881","1961","Österr. Pianistin zum Schönberg-Kreis gehörig, spielte 1910 die UA seiner Klavierstücke op. 11, heiratete den Chirurgen Karl R. Werndorff, mit dem sie zu Beginn der Zwanzigerjahre in die USA übersiedelte.","438","Etta Werndorf"
"ansorge_p_816","Wersche","Albert","","","Dt. Bankier.","150; 158","Albert Wersche"
"ansorge_p_817","Wetz","Richard","1875","1935","Dt. Komponist und Dirigent, ab 1916 unterrichtete er in Weimar an der Großherzoglichen Musikschule Musikgeschichte, Kontrapunkt, Instrumentation und Komposition (1920 Professor).","180","Richard Wetz"
"ansorge_p_818","Weyrich","Rudolf","1886","1963","Österr. Pianist, Korrepetitor und Dirigent, 1904–1910 Schüler Schönbergs, 1928 Direktor der Wiener Volksoper. Sohn von August W. (1858–1921), der 1903–1921 Domkapellmeister zu St. Stephan in Wien war.","","Rudolf Weyrich"
"ansorge_p_819","Wiecke","Paul","1882","1944","Dt. Schauspieler, von 1882–1894 in Weimar tätig, anschließend Hofschauspieler, ab 1923 Schauspieldirektor in Dresden.","424; 619","Paul Wiecke"
"ansorge_p_820","Wiedemann","Max","1875","1932","Dt. Kirchenmusiker, seit 1910 erster Dirigent der Berliner Liedertafel; Sohn von Ernst W. (1848–1922).","167","Max Wiedemann"
"ansorge_p_821","Wiedfield","Ernest","","","? Bratscher.","439","Ernest Wiedfield"
"ansorge_p_822","Wiemann","Robert","1870","1965","Dt. Komponist und Dirigent, von 1910 an Städtischer Musikdirektor in Stettin.","216","Robert Wiemann"
"ansorge_p_823","Wiesmüller-Lefler","Min[n]a","1881","","Österr. Sängerin (Sopran), 1911–1918 an der Wiener Volksoper engagiert, bis 1923 zahlreiche Auftritte an der Wiener Staatsoper. Sie war ab 1903 verh. mit dem Architekten und Bühnenbildner Heinrich Lefler, der die österr. 1000 Kronen-Banknote mit ihrem Porträt schmückte.","400; 420; 463; 469","Min[n]a Wiesmüller-Lefler"
"ansorge_p_824","Wihan","Hanuš","1855","1920","Tschech. Cellist und Musikpädagoge, aus dessen Klasse am Prager Konservatorium der Cellist des →Böhmischen Streichquartetts, →Otakar Berger hervorging. Nach Bergers Erkrankung übernahm W. selbst dessen Stelle im Quartett.","139","Hanuš Wihan"
"ansorge_p_825","Wilhelmj","August","1845","1908","Dt. Geiger.","80; 182","August Wilhelmj"
"ansorge_p_826","Wilke","Gisela","1882","1958","Dt.-österr. Schauspielerin, ab 1900 am Wiener Hofburgtheater.","","Gisela Wilke"
"ansorge_p_827","Wilke","Fritz","1874","","Dt. Pianist (Korrepetitor). 134 Williams, Gus (1847–1915). US-amerik. Schauspieler und Komponist vor allem humoristischer Lieder.","85","Fritz Wilke"
"ansorge_p_828","Winderstein","Hans","1856","1925","Dt. Dirigent und Komponist, 1893–1896 erster Chefdirigent des Münchner Kaim-Orchesters, 1896–1918 des Winderstein Orchesters in Leipzig.","121; 164; 167","Hans Winderstein"
"ansorge_p_829","Winkelmann","Hermann","1849","1912","Österr. Sänger, zunächst in Hamburg, von 1883–1906 als gefeierter Heldentenor des Wagnerfachs an der Wiener Hofoper.","456; 461; 539; 541; 549; 551; 565","Hermann Winkelmann"
"ansorge_p_830","Winkler","Theodor","1834","1905","Dt.? Flötist am Hoftheater und Lehrer an der Weimarer Orchester-Schule. Über eine Aufführung des Barbier von Sevilla am 3. März 1886 schrieb die Weimarische Zeitung Nr. 56 (07.03.1886, S. 1): „Das Orchester spielte unter →Dr. Lassen ganz ausgezeichnet; und Herrn Kammervirtuos Winkler gebürt für seine kunstvolle Begleitung der Einlage im III. Akte ein besonderes Lob“ (zit. nach http://archive.thulb.uni-jena.de/ThHStAW/receive/ThHStAW_performance_00007949, zuletzt besucht am 20.08.2015).","77","Theodor Winkler"
